ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,DEALSIZE
10198,43,66.19,3,2846.17,1,4,11,2003,Planes,68,Small
10210,29,69.6,16,2018.4,1,1,1,2004,Planes,68,Small
10222,48,56.64,3,2718.72,1,1,2,2004,Planes,68,Small
10235,33,60.05,12,1981.65,1,2,4,2004,Planes,68,Small
10250,40,75.06,13,3002.4,1,2,5,2004,Planes,68,Medium
10262,48,61.42,8,2948.16,0,2,6,2004,Planes,68,Small
10275,41,81.89,18,3357.49,1,3,7,2004,Planes,68,Medium
10284,21,55.96,10,1175.16,1,3,8,2004,Planes,68,Small
10296,32,71.65,6,2292.8,1,3,9,2004,Planes,68,Small
10308,43,76.43,16,3286.49,1,4,10,2004,Planes,68,Medium
10316,30,77.79,8,2333.7,1,4,11,2004,Planes,68,Small
10328,35,76.43,3,2675.05,1,4,11,2004,Planes,68,Small
10339,45,96.92,11,4361.4,1,4,11,2004,Planes,68,Medium
10351,34,59.37,3,2018.58,1,4,12,2004,Planes,68,Small
10361,26,100,7,3710.98,1,4,12,2004,Planes,68,Medium
10373,39,73,13,2847,1,1,1,2005,Planes,68,Small
10398,41,68.24,2,2797.84,1,1,3,2005,Planes,68,Small
10416,18,75.06,13,1351.08,1,2,5,2005,Planes,68,Small
10100,49,34.47,1,1689.03,1,1,1,2003,Vintage Cars,41,Small
10110,48,34.47,5,1654.56,1,1,3,2003,Vintage Cars,41,Small
10124,46,33.23,4,1528.58,1,2,5,2003,Vintage Cars,41,Small
10149,26,38.98,9,1013.48,1,3,9,2003,Vintage Cars,41,Small
10162,37,38.98,7,1442.26,1,4,10,2003,Vintage Cars,41,Small
10173,35,33.23,11,1163.05,1,4,11,2003,Vintage Cars,41,Small
10182,23,42.26,8,971.98,1,4,11,2003,Vintage Cars,41,Small
10193,22,41.03,12,902.66,1,4,11,2003,Vintage Cars,41,Small
10204,39,33.23,2,1295.97,1,4,12,2003,Vintage Cars,41,Small
10214,44,34.88,5,1534.72,1,1,1,2004,Vintage Cars,41,Small
10227,27,43.9,8,1185.3,1,1,3,2004,Vintage Cars,41,Small
10242,46,36.93,1,1698.78,1,2,4,2004,Vintage Cars,41,Small
10280,33,41.85,14,1381.05,1,3,8,2004,Vintage Cars,41,Small
10288,33,40.62,3,1340.46,1,3,9,2004,Vintage Cars,41,Small
10303,24,40.21,1,965.04,1,4,10,2004,Vintage Cars,41,Small
10312,31,35.29,15,1093.99,1,4,10,2004,Vintage Cars,41,Small
10332,41,77.24,14,3166.84,1,4,11,2004,Vintage Cars,41,Medium
10346,22,97.44,4,2143.68,1,4,11,2004,Vintage Cars,41,Small
10368,46,37.34,3,1717.64,1,1,1,2005,Vintage Cars,41,Small
10380,43,95.03,12,4086.29,1,1,2,2005,Vintage Cars,41,Medium
10408,15,36.93,1,553.95,1,2,4,2005,Vintage Cars,41,Small
10104,26,100,5,2921.62,1,1,1,2003,Classic Cars,118,Small
10115,44,100,1,5568.64,1,2,4,2003,Classic Cars,118,Medium
10127,20,96.99,7,1939.8,1,2,6,2003,Classic Cars,118,Small
10141,40,94.62,1,3784.8,1,3,8,2003,Classic Cars,118,Medium
10152,23,100,3,2802.09,1,3,9,2003,Classic Cars,118,Small
10165,24,99.36,8,2384.64,1,4,10,2003,Classic Cars,118,Small
10176,29,100,7,2915.66,1,4,11,2003,Classic Cars,118,Small
10184,49,100,2,5795.72,1,4,11,2003,Classic Cars,118,Medium
10195,34,100,2,3699.88,1,4,11,2003,Classic Cars,118,Medium
10207,28,100,3,2980.6,1,4,12,2003,Classic Cars,118,Small
10220,37,100,7,5032.74,1,1,2,2004,Classic Cars,118,Medium
10230,45,100,5,4737.15,1,1,3,2004,Classic Cars,118,Medium
10246,46,100,1,6311.2,1,2,5,2004,Classic Cars,118,Medium
10271,22,100,1,3070.54,1,3,7,2004,Classic Cars,118,Medium
10282,39,100,10,4797.39,1,3,8,2004,Classic Cars,118,Medium
10292,27,100,4,3832.38,1,3,9,2004,Classic Cars,118,Medium
10305,36,100,1,4641.48,1,4,10,2004,Classic Cars,118,Medium
10314,38,100,10,4000.26,1,4,10,2004,Classic Cars,118,Medium
10325,44,100,5,5325.76,1,4,11,2004,Classic Cars,118,Medium
10336,31,100,5,4618.69,1,4,11,2004,Classic Cars,118,Medium
10349,23,100,2,3182.97,1,4,12,2004,Classic Cars,118,Medium
10359,22,100,7,2603.04,1,4,12,2004,Classic Cars,118,Small
10371,28,50.32,9,1408.96,1,1,1,2005,Classic Cars,118,Small
10383,21,93.91,4,1972.11,1,1,2,2005,Classic Cars,118,Small
10394,37,100,7,5207.75,1,1,3,2005,Classic Cars,118,Medium
10412,31,100,1,4253.2,1,2,5,2005,Classic Cars,118,Medium
10103,25,100,15,2873,1,1,1,2003,Vintage Cars,97,Small
10111,26,86.68,3,2253.68,1,1,3,2003,Vintage Cars,97,Small
10126,34,100,15,3576.12,1,2,5,2003,Vintage Cars,97,Medium
10139,29,100,4,3276.13,1,3,7,2003,Vintage Cars,97,Medium
10149,20,90.57,1,1811.4,1,3,9,2003,Vintage Cars,97,Small
10163,42,91.55,5,3845.1,1,4,10,2003,Vintage Cars,97,Medium
10173,22,100,3,2571.14,1,4,11,2003,Vintage Cars,97,Small
10183,47,100,12,5035.11,1,4,11,2003,Vintage Cars,97,Medium
10193,20,100,4,2279,1,4,11,2003,Vintage Cars,97,Small
10206,33,97.39,10,3213.87,1,4,12,2003,Vintage Cars,97,Medium
10215,39,90.57,7,3532.23,1,1,1,2004,Vintage Cars,97,Medium
10228,33,100,6,3406.59,1,1,3,2004,Vintage Cars,97,Medium
10244,40,86.68,4,3467.2,1,2,4,2004,Vintage Cars,97,Medium
10257,46,78.89,4,3628.94,1,2,6,2004,Vintage Cars,97,Medium
10269,48,97.39,2,4674.72,1,3,7,2004,Vintage Cars,97,Medium
10280,21,78.89,6,1656.69,1,3,8,2004,Vintage Cars,97,Small
10290,45,100,1,5171.4,1,3,9,2004,Vintage Cars,97,Medium
10304,33,100,10,3342.57,1,4,10,2004,Vintage Cars,97,Medium
10312,44,100,7,4884.88,1,4,10,2004,Vintage Cars,97,Medium
10324,33,100,3,6267.69,1,4,11,2004,Vintage Cars,97,Medium
10333,39,100,1,4424.16,1,4,11,2004,Vintage Cars,97,Medium
10348,39,50.31,2,1962.09,1,4,11,2004,Vintage Cars,97,Small
10358,41,100,6,6847,1,4,12,2004,Vintage Cars,97,Medium
10369,40,86.92,3,3476.8,1,1,1,2005,Vintage Cars,97,Medium
10382,33,100,4,4592.61,1,1,2,2005,Vintage Cars,97,Medium
10106,26,63.76,3,1657.76,1,1,2,2003,Planes,72,Small
10120,29,85.49,9,2479.21,1,2,4,2003,Planes,72,Small
10133,46,77.52,4,3565.92,1,2,6,2003,Planes,72,Medium
10145,33,84.77,15,2797.41,1,3,8,2003,Planes,72,Small
10168,48,78.25,10,3756,1,4,10,2003,Planes,72,Medium
10210,40,71,8,2840,1,1,1,2004,Planes,72,Small
10223,23,74.62,10,1716.26,1,1,2,2004,Planes,72,Small
10235,40,81.14,4,3245.6,1,2,4,2004,Planes,72,Medium
10250,37,74.62,5,2760.94,1,2,5,2004,Planes,72,Small
10263,24,75.35,11,1808.4,1,2,6,2004,Planes,72,Small
10275,27,62.31,10,1682.37,1,3,7,2004,Planes,72,Small
10284,21,71,2,1491,1,3,8,2004,Planes,72,Small
10297,23,72.45,5,1666.35,1,3,9,2004,Planes,72,Small
10308,44,83.32,8,3666.08,1,4,10,2004,Planes,72,Medium
10317,35,83.32,1,2916.2,1,4,11,2004,Planes,72,Small
10328,43,60.86,4,2616.98,1,4,11,2004,Planes,72,Small
10340,40,84.77,1,3390.8,1,4,11,2004,Planes,72,Medium
10353,35,89.9,3,3146.5,1,4,12,2004,Planes,72,Medium
10361,25,62.46,1,1561.5,1,4,12,2004,Planes,72,Small
10375,43,100,2,10039.6,1,1,2,2005,Planes,72,Large
10398,45,78.25,14,3521.25,1,1,3,2005,Planes,72,Medium
10416,48,74.62,5,3581.76,1,2,5,2005,Planes,72,Medium
10108,31,68.71,10,2130.01,1,1,3,2003,Classic Cars,80,Small
10122,29,71.14,14,2063.06,1,2,5,2003,Classic Cars,80,Small
10135,23,87.31,11,2008.13,1,3,7,2003,Classic Cars,80,Small
10147,31,64.67,11,2004.77,1,3,9,2003,Classic Cars,80,Small
10159,23,67.1,6,1543.3,1,4,10,2003,Classic Cars,80,Small
10169,24,94.58,6,2269.92,1,4,11,2003,Classic Cars,80,Small
10180,28,71.14,1,1991.92,1,4,11,2003,Classic Cars,80,Small
10191,44,66.29,7,2916.76,1,4,11,2003,Classic Cars,80,Small
10211,22,92.16,6,2027.52,1,1,1,2004,Classic Cars,80,Small
10225,46,70.33,13,3235.18,1,1,2,2004,Classic Cars,80,Medium
10238,22,93.77,7,2062.94,1,2,4,2004,Classic Cars,80,Small
10252,38,87.31,3,3317.78,1,2,5,2004,Classic Cars,80,Medium
10264,47,83.27,1,3913.69,1,2,6,2004,Classic Cars,80,Medium
10276,48,75.18,7,3608.64,1,3,8,2004,Classic Cars,80,Medium
10287,40,88.12,16,3524.8,1,3,8,2004,Classic Cars,80,Medium
10299,32,80.84,1,2586.88,1,3,9,2004,Classic Cars,80,Small
10310,49,97.01,14,4753.49,1,4,10,2004,Classic Cars,80,Medium
10319,43,85.69,2,3684.67,1,4,11,2004,Classic Cars,80,Medium
10331,41,100,2,5715.4,1,4,11,2004,Classic Cars,80,Medium
10343,30,100,1,3098.7,1,4,11,2004,Classic Cars,80,Medium
10355,28,95.39,9,2670.92,1,4,12,2004,Classic Cars,80,Small
10363,43,100,9,5154.41,1,1,1,2005,Classic Cars,80,Medium
10378,41,100,2,4894.17,1,1,2,2005,Classic Cars,80,Medium
10390,30,82.42,10,2472.6,1,1,3,2005,Classic Cars,80,Small
10103,31,100,3,3224.31,1,1,1,2003,Trucks and Buses,96,Medium
10114,32,100,7,3667.52,1,2,4,2003,Trucks and Buses,96,Medium
10126,43,96.31,3,4141.33,1,2,5,2003,Trucks and Buses,96,Medium
10140,26,100,3,2829.58,1,3,7,2003,Trucks and Buses,96,Small
10151,27,100,10,3068.55,1,3,9,2003,Trucks and Buses,96,Medium
10175,22,100,8,2436.72,1,4,11,2003,Trucks and Buses,96,Small
10184,46,100,13,4607.36,1,4,11,2003,Trucks and Buses,96,Medium
10194,37,97.27,3,3598.99,1,4,11,2003,Trucks and Buses,96,Medium
10207,49,80.9,14,3964.1,1,4,12,2003,Trucks and Buses,96,Medium
10217,21,100,3,2244.9,1,1,2,2004,Trucks and Buses,96,Small
10229,25,100,8,2793,1,1,3,2004,Trucks and Buses,96,Small
10245,37,100,1,4133.64,1,2,5,2004,Trucks and Buses,96,Medium
10259,45,86.68,11,3900.6,1,2,6,2004,Trucks and Buses,96,Medium
10270,32,85.72,1,2743.04,1,3,7,2004,Trucks and Buses,96,Small
10281,29,82.83,8,2402.07,1,3,8,2004,Trucks and Buses,96,Small
10291,26,83.79,3,2178.54,1,3,9,2004,Trucks and Buses,96,Small
10305,28,100,12,3155.04,1,4,10,2004,Trucks and Buses,96,Medium
10313,27,87.64,6,2366.28,1,4,10,2004,Trucks and Buses,96,Small
10324,20,98.18,11,1963.6,1,4,11,2004,Trucks and Buses,96,Small
10335,44,100,1,4746.28,1,4,11,2004,Trucks and Buses,96,Medium
10348,42,100,3,6386.94,1,4,11,2004,Trucks and Buses,96,Medium
10358,41,100,1,4428,1,4,12,2004,Trucks and Buses,96,Medium
10371,26,100,1,4044.04,1,1,1,2005,Trucks and Buses,96,Medium
10382,26,100,6,2708.42,1,1,2,2005,Trucks and Buses,96,Small
10411,26,100,1,2904.72,1,2,5,2005,Trucks and Buses,96,Small
10107,20,92.9,8,1858,1,1,2,2003,Motorcycles,99,Small
10120,22,100,6,2461.36,1,2,4,2003,Motorcycles,99,Small
10133,23,100,1,2642.01,1,2,6,2003,Motorcycles,99,Small
10145,33,93.9,12,3098.7,1,3,8,2003,Motorcycles,99,Medium
10168,28,100,7,3244.36,1,4,10,2003,Motorcycles,99,Medium
10188,44,98.89,7,4351.16,1,4,11,2003,Motorcycles,99,Medium
10210,46,79.91,5,3675.86,1,1,1,2004,Motorcycles,99,Medium
10223,21,100,7,2475.27,1,1,2,2004,Motorcycles,99,Small
10235,41,100,1,4177.49,1,2,4,2004,Motorcycles,99,Medium
10250,31,100,2,3282.28,1,2,5,2004,Motorcycles,99,Medium
10263,31,79.91,8,2477.21,1,2,6,2004,Motorcycles,99,Small
10275,23,81.91,7,1883.93,1,3,7,2004,Motorcycles,99,Small
10285,37,98.89,12,3658.93,1,3,8,2004,Motorcycles,99,Medium
10297,26,100,2,2856.88,1,3,9,2004,Motorcycles,99,Small
10308,24,79.91,5,1917.84,1,4,10,2004,Motorcycles,99,Small
10318,47,100,7,5305.36,1,4,11,2004,Motorcycles,99,Medium
10329,45,63.91,11,2875.95,1,4,11,2004,Motorcycles,99,Small
10340,55,100,2,6482.85,1,4,11,2004,Motorcycles,99,Medium
10353,46,81.17,5,3733.82,1,4,12,2004,Motorcycles,99,Medium
10363,50,100,2,6576.5,1,1,1,2005,Motorcycles,99,Medium
10375,37,100,3,6353.27,1,1,2,2005,Motorcycles,99,Medium
10387,44,94.9,1,4175.6,1,1,3,2005,Motorcycles,99,Medium
10416,45,100,2,4764.6,1,2,5,2005,Motorcycles,99,Medium
10108,27,43.45,13,1173.15,1,1,3,2003,Motorcycles,40,Small
10122,31,44.66,17,1384.46,1,2,5,2003,Motorcycles,40,Small
10135,33,40.23,14,1327.59,1,3,7,2003,Motorcycles,40,Small
10145,31,35.8,1,1109.8,1,3,8,2003,Motorcycles,40,Small
10159,35,35.4,9,1239,1,4,10,2003,Motorcycles,40,Small
10169,26,39.83,9,1035.58,1,4,11,2003,Motorcycles,40,Small
10180,34,45.46,4,1545.64,1,4,11,2003,Motorcycles,40,Small
10190,46,32.99,1,1517.54,1,4,11,2003,Motorcycles,40,Small
10211,41,42.24,9,1731.84,1,1,1,2004,Motorcycles,40,Small
10224,43,39.43,2,1695.49,1,1,2,2004,Motorcycles,40,Small
10237,26,40.23,2,1045.98,1,2,4,2004,Motorcycles,40,Small
10252,36,48.28,6,1738.08,1,2,5,2004,Motorcycles,40,Small
10264,20,32.59,4,651.8,1,2,6,2004,Motorcycles,40,Small
10276,27,36.61,10,988.47,1,3,8,2004,Motorcycles,40,Small
10285,37,41.03,1,1518.11,1,3,8,2004,Motorcycles,40,Small
10299,24,42.24,4,1013.76,1,3,9,2004,Motorcycles,40,Small
10310,36,43.05,17,1549.8,1,4,10,2004,Motorcycles,40,Small
10319,29,38.22,5,1108.38,1,4,11,2004,Motorcycles,40,Small
10331,28,100,3,4102.56,1,4,11,2004,Motorcycles,40,Medium
10343,29,100,5,3713.16,1,4,11,2004,Motorcycles,40,Medium
10355,38,39.83,10,1513.54,1,4,12,2004,Motorcycles,40,Small
10364,48,48.28,1,2317.44,1,1,1,2005,Motorcycles,40,Small
10378,40,82.46,1,3298.4,1,1,2,2005,Motorcycles,40,Medium
10390,41,44.56,11,1826.96,1,1,3,2005,Motorcycles,40,Small
10403,30,40.23,2,1206.9,1,2,4,2005,Motorcycles,40,Small
10104,35,47.62,11,1666.7,1,1,1,2003,Trucks and Buses,54,Small
10114,28,55.73,2,1560.44,1,2,4,2003,Trucks and Buses,54,Small
10127,45,51.95,13,2337.75,1,2,6,2003,Trucks and Buses,54,Small
10141,24,45.99,7,1103.76,1,3,8,2003,Trucks and Buses,54,Small
10151,41,63.85,5,2617.85,1,3,9,2003,Trucks and Buses,54,Small
10165,48,45.99,14,2207.52,1,4,10,2003,Trucks and Buses,54,Small
10175,50,63.31,3,3165.5,1,4,11,2003,Trucks and Buses,54,Medium
10184,33,62.77,8,2071.41,1,4,11,2003,Trucks and Buses,54,Small
10195,32,43.29,8,1385.28,1,4,11,2003,Trucks and Buses,54,Small
10207,27,60.06,9,1621.62,1,4,12,2003,Trucks and Buses,54,Small
10219,35,55.19,4,1931.65,1,1,2,2004,Trucks and Buses,54,Small
10229,23,54.11,3,1244.53,1,1,3,2004,Trucks and Buses,54,Small
10246,35,48.7,7,1704.5,1,2,5,2004,Trucks and Buses,54,Small
10259,40,43.83,6,1753.2,1,2,6,2004,Trucks and Buses,54,Small
10271,35,47.62,7,1666.7,1,3,7,2004,Trucks and Buses,54,Small
10281,31,55.19,3,1710.89,1,3,8,2004,Trucks and Buses,54,Small
10292,50,46.53,10,2326.5,1,3,9,2004,Trucks and Buses,54,Small
10305,40,57.9,7,2316,1,4,10,2004,Trucks and Buses,54,Small
10313,38,45.45,1,1727.1,1,4,10,2004,Trucks and Buses,54,Small
10325,38,100,3,8844.12,1,4,11,2004,Trucks and Buses,54,Large
10335,40,60.6,3,2424,1,4,11,2004,Trucks and Buses,54,Small
10349,33,46.53,1,1535.49,1,4,12,2004,Trucks and Buses,54,Small
10359,36,100,3,6358.68,1,4,12,2004,Trucks and Buses,54,Medium
10371,20,66.47,2,1329.4,1,1,1,2005,Trucks and Buses,54,Small
10383,32,53.18,5,1701.76,1,1,2,2005,Trucks and Buses,54,Small
10394,36,62.77,3,2259.72,1,1,3,2005,Trucks and Buses,54,Small
10412,19,48.7,7,925.3,1,2,5,2005,Trucks and Buses,54,Small
10104,49,65.87,4,3227.63,1,1,1,2003,Trains,62,Medium
10116,27,63.38,1,1711.26,1,2,4,2003,Trains,62,Small
10127,29,70.84,6,2054.36,1,2,6,2003,Trains,62,Small
10142,42,74.57,16,3131.94,1,3,8,2003,Trains,62,Medium
10152,33,50.95,2,1681.35,1,3,9,2003,Trains,62,Small
10165,44,53.44,7,2351.36,1,4,10,2003,Trains,62,Small
10176,22,64,6,1408,1,4,11,2003,Trains,62,Small
10184,48,50.95,1,2445.6,1,4,11,2003,Trains,62,Small
10195,33,54.68,1,1804.44,1,4,11,2003,Trains,62,Small
10207,45,56.55,2,2544.75,1,4,12,2003,Trains,62,Small
10220,20,52.82,6,1056.4,1,1,2,2004,Trains,62,Small
10230,46,60.9,4,2801.4,1,1,3,2004,Trains,62,Small
10247,40,49.71,6,1988.4,1,2,5,2004,Trains,62,Small
10272,45,64.63,6,2908.35,1,3,7,2004,Trains,62,Small
10282,36,59.65,9,2147.4,1,3,8,2004,Trains,62,Small
10292,31,67.73,3,2099.63,1,3,9,2004,Trains,62,Small
10306,46,50.33,17,2315.18,1,4,10,2004,Trains,62,Small
10314,35,66.49,9,2327.15,1,4,10,2004,Trains,62,Small
10325,28,100,2,5377.4,1,4,11,2004,Trains,62,Medium
10336,31,84.71,9,2626.01,1,4,11,2004,Trains,62,Small
10350,27,100,14,4406.4,1,4,12,2004,Trains,62,Medium
10359,22,100,1,4301.22,1,4,12,2004,Trains,62,Medium
10371,30,99.55,11,2986.5,1,1,1,2005,Trains,62,Small
10383,44,36.07,8,1587.08,1,1,2,2005,Trains,62,Small
10394,30,60.28,4,1808.4,1,1,3,2005,Trains,62,Small
10413,24,49.71,6,1193.04,1,2,5,2005,Trains,62,Small
10103,45,75.63,7,3403.35,1,1,1,2003,Trucks and Buses,64,Medium
10113,23,68.52,1,1575.96,1,1,3,2003,Trucks and Buses,64,Small
10126,26,62.7,7,1630.2,1,2,5,2003,Trucks and Buses,64,Small
10140,28,60.76,7,1701.28,1,3,7,2003,Trucks and Buses,64,Small
10150,49,58.18,4,2850.82,1,3,9,2003,Trucks and Buses,64,Small
10175,29,74.98,12,2174.42,1,4,11,2003,Trucks and Buses,64,Small
10183,49,64.64,4,3167.36,1,4,11,2003,Trucks and Buses,64,Medium
10194,39,54.94,7,2142.66,1,4,11,2003,Trucks and Buses,64,Small
10206,36,58.82,2,2117.52,1,4,12,2003,Trucks and Buses,64,Small
10217,39,62.05,7,2419.95,1,1,2,2004,Trucks and Buses,64,Small
10229,30,73.04,12,2191.2,1,1,3,2004,Trucks and Buses,64,Small
10245,44,69.16,5,3043.04,1,2,5,2004,Trucks and Buses,64,Medium
10258,20,61.41,2,1228.2,1,2,6,2004,Trucks and Buses,64,Small
10270,21,63.35,5,1330.35,1,3,7,2004,Trucks and Buses,64,Small
10281,36,77.57,12,2792.52,1,3,8,2004,Trucks and Buses,64,Small
10291,32,71.75,7,2296,1,3,9,2004,Trucks and Buses,64,Small
10304,36,73.04,2,2629.44,1,4,10,2004,Trucks and Buses,64,Small
10313,34,56.24,10,1912.16,1,4,10,2004,Trucks and Buses,64,Small
10324,48,100,4,8209.44,1,4,11,2004,Trucks and Buses,64,Large
10333,33,73.69,4,2431.77,1,4,11,2004,Trucks and Buses,64,Small
10348,31,100,5,3139.99,1,4,11,2004,Trucks and Buses,64,Medium
10358,36,100,2,5669.64,1,4,12,2004,Trucks and Buses,64,Medium
10370,25,100,3,3160.25,1,1,1,2005,Trucks and Buses,64,Medium
10382,48,100,8,6799.68,1,1,2,2005,Trucks and Buses,64,Medium
10411,27,69.16,5,1867.32,1,2,5,2005,Trucks and Buses,64,Small
10106,33,72.92,5,2406.36,1,1,2,2003,Vintage Cars,68,Small
10120,29,72.23,11,2094.67,1,2,4,2003,Vintage Cars,68,Small
10133,49,57.1,6,2797.9,1,2,6,2003,Vintage Cars,68,Small
10144,20,81.86,1,1637.2,1,3,8,2003,Vintage Cars,68,Small
10168,31,73.61,12,2281.91,1,4,10,2003,Vintage Cars,68,Small
10210,39,59.16,10,2307.24,1,1,1,2004,Vintage Cars,68,Small
10223,20,66.04,12,1320.8,1,1,2,2004,Vintage Cars,68,Small
10235,34,77.73,6,2642.82,1,2,4,2004,Vintage Cars,68,Small
10250,50,61.22,7,3061,1,2,5,2004,Vintage Cars,68,Medium
10262,40,79.11,2,3164.4,0,2,6,2004,Vintage Cars,68,Medium
10275,28,63.97,12,1791.16,1,3,7,2004,Vintage Cars,68,Small
10284,50,81.86,4,4093,1,3,8,2004,Vintage Cars,68,Medium
10297,28,79.8,7,2234.4,1,3,9,2004,Vintage Cars,68,Small
10308,46,66.04,10,3037.84,1,4,10,2004,Vintage Cars,68,Medium
10316,24,59.16,2,1419.84,1,4,11,2004,Vintage Cars,68,Small
10328,24,81.17,5,1948.08,1,4,11,2004,Vintage Cars,68,Small
10340,39,59.16,3,2307.24,1,4,11,2004,Vintage Cars,68,Small
10353,40,44.51,7,1780.4,1,4,12,2004,Vintage Cars,68,Small
10361,49,72.33,2,3544.17,1,4,12,2004,Vintage Cars,68,Medium
10375,44,82.26,4,3619.44,1,1,2,2005,Vintage Cars,68,Medium
10388,35,100,8,3918.95,1,1,3,2005,Vintage Cars,68,Medium
10398,22,67.41,4,1483.02,1,1,3,2005,Vintage Cars,68,Small
10416,26,61.22,7,1591.72,1,2,5,2005,Vintage Cars,68,Small
10108,31,100,16,3669.78,1,1,3,2003,Motorcycles,102,Medium
10121,25,86.74,3,2168.5,1,2,5,2003,Motorcycles,102,Small
10135,30,89.8,17,2694,1,3,7,2003,Motorcycles,102,Small
10145,27,100,4,3251.34,1,3,8,2003,Motorcycles,102,Medium
10159,23,100,12,2347.15,1,4,10,2003,Motorcycles,102,Small
10169,34,100,12,3920.88,1,4,11,2003,Motorcycles,102,Medium
10180,22,100,7,2514.6,1,4,11,2003,Motorcycles,102,Small
10190,42,85.72,4,3600.24,1,4,11,2003,Motorcycles,102,Medium
10211,37,100,12,4040.03,1,1,1,2004,Motorcycles,102,Medium
10224,30,100,5,3336.9,1,1,2,2004,Motorcycles,102,Medium
10237,27,100,5,3113.64,1,2,4,2004,Motorcycles,102,Medium
10252,25,100,9,2832,1,2,5,2004,Motorcycles,102,Small
10264,34,97.97,7,3330.98,1,2,6,2004,Motorcycles,102,Medium
10276,38,100,13,4304.64,1,3,8,2004,Motorcycles,102,Medium
10285,26,100,4,2600.26,1,3,8,2004,Motorcycles,102,Small
10299,38,100,7,4382.16,1,3,9,2004,Motorcycles,102,Medium
10309,50,84.7,3,4235,1,4,10,2004,Motorcycles,102,Medium
10319,22,100,8,2626.8,1,4,11,2004,Motorcycles,102,Small
10331,32,100,4,5026.56,1,4,11,2004,Motorcycles,102,Medium
10341,31,71.02,4,2201.62,1,4,11,2004,Motorcycles,102,Small
10355,40,100,5,4326.8,1,4,12,2004,Motorcycles,102,Medium
10365,22,100,3,3425.18,1,1,1,2005,Motorcycles,102,Medium
10375,41,100,15,4701.88,1,1,2,2005,Motorcycles,102,Medium
10390,45,48.98,12,2204.1,1,1,3,2005,Motorcycles,102,Small
10403,45,100,5,5189.4,1,2,4,2005,Motorcycles,102,Medium
10106,39,40.15,6,1565.85,1,1,2,2003,Vintage Cars,43,Small
10120,49,50.62,12,2480.38,1,2,4,2003,Vintage Cars,43,Small
10133,27,50.19,7,1355.13,1,2,6,2003,Vintage Cars,43,Small
10143,34,36.66,1,1246.44,1,3,8,2003,Vintage Cars,43,Small
10156,20,41.02,1,820.4,1,4,10,2003,Vintage Cars,43,Small
10168,48,51.93,13,2492.64,1,4,10,2003,Vintage Cars,43,Small
10199,29,38.4,1,1113.6,1,4,12,2003,Vintage Cars,43,Small
10210,43,41.02,11,1763.86,1,1,1,2004,Vintage Cars,43,Small
10223,41,46.26,13,1896.66,1,1,2,2004,Vintage Cars,43,Small
10235,41,35.35,7,1449.35,1,2,4,2004,Vintage Cars,43,Small
10250,36,51.93,8,1869.48,1,2,5,2004,Vintage Cars,43,Small
10262,49,37.97,3,1860.53,0,2,6,2004,Vintage Cars,43,Small
10275,38,45.39,13,1724.82,1,3,7,2004,Vintage Cars,43,Small
10284,33,51.93,5,1713.69,1,3,8,2004,Vintage Cars,43,Small
10296,26,48.44,1,1259.44,1,3,9,2004,Vintage Cars,43,Small
10308,47,43.64,11,2051.08,1,4,10,2004,Vintage Cars,43,Small
10316,34,47.57,3,1617.38,1,4,11,2004,Vintage Cars,43,Small
10328,34,51.93,7,1765.62,1,4,11,2004,Vintage Cars,43,Small
10340,40,50.62,4,2024.8,1,4,11,2004,Vintage Cars,43,Small
10353,40,82.21,8,3288.4,1,4,12,2004,Vintage Cars,43,Medium
10361,33,82.59,3,2725.47,1,4,12,2004,Vintage Cars,43,Small
10375,49,65.8,5,3224.2,1,1,2,2005,Vintage Cars,43,Medium
10388,27,100,1,3211.38,1,1,3,2005,Vintage Cars,43,Medium
10398,49,36.66,5,1796.34,1,1,3,2005,Vintage Cars,43,Small
10416,37,51.93,8,1921.41,1,2,5,2005,Vintage Cars,43,Small
10104,33,100,7,3705.24,1,1,1,2003,Trucks and Buses,115,Medium
10115,27,100,3,2843.91,1,2,4,2003,Trucks and Buses,115,Small
10127,46,100,9,6176.42,1,2,6,2003,Trucks and Buses,115,Medium
10141,44,100,3,5500.44,1,3,8,2003,Trucks and Buses,115,Medium
10151,26,100,1,3220.1,1,3,9,2003,Trucks and Buses,115,Medium
10165,48,94.92,10,4556.16,1,4,10,2003,Trucks and Buses,115,Medium
10176,23,100,9,3114.89,1,4,11,2003,Trucks and Buses,115,Medium
10184,45,100,4,4948.2,1,4,11,2003,Trucks and Buses,115,Medium
10195,49,100,4,5161.17,1,4,11,2003,Trucks and Buses,115,Medium
10207,28,94.92,5,2657.76,1,4,12,2003,Trucks and Buses,115,Small
10220,37,100,9,3983.05,1,1,2,2004,Trucks and Buses,115,Medium
10230,34,100,7,3974.94,1,1,3,2004,Trucks and Buses,115,Medium
10246,22,100,3,2928.42,1,2,5,2004,Trucks and Buses,115,Small
10259,29,100,2,3054.57,1,2,6,2004,Trucks and Buses,115,Medium
10271,34,98.39,3,3345.26,1,3,7,2004,Trucks and Buses,115,Medium
10282,38,100,12,4310.72,1,3,8,2004,Trucks and Buses,115,Medium
10292,41,100,6,4983.14,1,3,9,2004,Trucks and Buses,115,Medium
